fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matricula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
544,coche,0.6027758121490479,309,1130,312,1188,346,False,,,,,,
544,persona,0.3835495114326477,124,663,285,703,402,False,,,,,,
544,persona,0.5151101350784302,134,696,289,734,404,False,,,,,,
544,coche,0.5805243849754333,338,1346,321,1380,352,False,,,,,,
544,coche,0.3714093267917633,349,1309,319,1342,350,False,,,,,,
544,coche,0.40750885009765625,350,1267,317,1306,352,False,,,,,,
544,persona,0.20231172442436218,354,863,267,895,366,False,,,,,,
544,persona,0.20281168818473816,355,852,248,894,362,False,,,,,,
544,persona,0.3236035108566284,310,669,287,733,401,False,,,,,,
545,coche,0.4524853527545929,163,1457,324,1513,381,False,,,,,,
545,coche,0.504583477973938,283,1383,324,1437,361,False,,,,,,
545,coche,0.43257126212120056,269,1431,325,1515,382,False,,,,,,
545,coche,0.45317086577415466,288,1386,324,1449,369,False,,,,,,
545,coche,0.32965806126594543,263,1426,324,1473,378,False,,,,,,
545,coche,0.5649839639663696,284,1363,322,1396,356,False,,,,,,
545,coche,0.6382332444190979,309,1131,312,1189,346,False,,,,,,
545,persona,0.45035773515701294,124,665,285,705,401,False,,,,,,
545,persona,0.3492238223552704,134,697,287,736,404,False,,,,,,
545,coche,0.5760983824729919,338,1346,321,1381,352,False,,,,,,
545,coche,0.398214727640152,349,1309,319,1341,349,False,,,,,,
545,coche,0.4160119593143463,350,1267,317,1305,351,False,,,,,,
545,persona,0.15126200020313263,354,864,271,895,365,False,,,,,,
545,persona,0.15110111236572266,355,854,248,895,359,False,,,,,,
545,persona,0.3500480651855469,310,666,286,730,401,False,,,,,,
546,coche,0.45442676544189453,163,1457,324,1513,381,False,,,,,,
546,coche,0.5075782537460327,283,1383,324,1437,361,False,,,,,,
546,coche,0.4382791519165039,269,1431,324,1515,382,False,,,,,,
546,coche,0.45516717433929443,288,1385,324,1449,369,False,,,,,,
546,coche,0.3348258137702942,263,1427,324,1473,378,False,,,,,,
546,coche,0.55741947889328,284,1364,322,1397,356,False,,,,,,
546,coche,0.6500440835952759,309,1132,312,1190,346,False,,,,,,
546,persona,0.5002650022506714,124,667,286,707,400,False,,,,,,
546,persona,0.36819446086883545,134,701,289,738,401,False,,,,,,
546,coche,0.5694301724433899,338,1345,321,1380,352,False,,,,,,
546,coche,0.4093722999095917,349,1308,319,1341,349,False,,,,,,
546,coche,0.38038238883018494,350,1267,317,1304,351,False,,,,,,
546,persona,0.13367734849452972,354,866,275,895,364,False,,,,,,
546,persona,0.1305028796195984,355,855,249,894,356,False,,,,,,
547,coche,0.46118929982185364,163,1457,324,1513,381,False,,,,,,
547,coche,0.5228182077407837,283,1383,324,1437,361,False,,,,,,
547,coche,0.4416332542896271,269,1431,325,1515,382,False,,,,,,
547,coche,0.46307384967803955,288,1385,324,1448,369,False,,,,,,
547,coche,0.33660444617271423,263,1427,324,1473,378,False,,,,,,
547,coche,0.5528514385223389,284,1364,322,1397,356,False,,,,,,
547,coche,0.6201304197311401,309,1133,312,1191,346,False,,,,,,
547,persona,0.5136536955833435,124,669,285,709,399,False,,,,,,
547,persona,0.4326077997684479,134,704,287,740,395,False,,,,,,
547,coche,0.5793569684028625,338,1345,321,1380,352,False,,,,,,
547,coche,0.42991548776626587,349,1306,320,1340,349,False,,,,,,
547,coche,0.3785739541053772,350,1265,317,1302,349,False,,,,,,
547,persona,0.13823258876800537,354,868,280,895,364,False,,,,,,
547,persona,0.1287669539451599,355,856,250,894,353,False,,,,,,
547,persona,0.25405389070510864,310,672,284,735,399,False,,,,,,
548,coche,0.46114715933799744,163,1457,324,1513,381,False,,,,,,
548,coche,0.5240236520767212,283,1383,324,1437,361,False,,,,,,
548,coche,0.44220128655433655,269,1431,325,1515,382,False,,,,,,
548,coche,0.46346086263656616,288,1385,324,1448,369,False,,,,,,
548,coche,0.3322426974773407,263,1428,324,1474,378,False,,,,,,
548,coche,0.543644368648529,284,1365,322,1397,356,False,,,,,,
548,coche,0.6227344870567322,309,1136,313,1192,346,False,,,,,,
548,persona,0.5158195495605469,124,670,286,710,398,False,,,,,,
548,persona,0.4600362479686737,134,705,288,741,397,False,,,,,,
548,coche,0.5850861072540283,338,1344,321,1380,352,False,,,,,,
548,coche,0.4383303225040436,349,1305,320,1340,350,False,,,,,,
548,coche,0.37226516008377075,350,1264,317,1301,349,False,,,,,,
548,persona,0.19597721099853516,310,675,286,737,400,False,,,,,,
549,coche,0.4575246274471283,163,1457,324,1513,381,False,,,,,,
549,coche,0.5175499320030212,283,1383,324,1437,361,False,,,,,,
549,coche,0.43020886182785034,269,1431,324,1515,382,False,,,,,,
549,coche,0.4638524353504181,288,1385,323,1448,369,False,,,,,,
549,coche,0.33133476972579956,263,1427,324,1473,378,False,,,,,,
549,coche,0.5468789935112,284,1364,322,1397,356,False,,,,,,
549,coche,0.6893364191055298,309,1137,313,1192,345,False,,,,,,
549,persona,0.5229393243789673,124,670,285,710,397,False,,,,,,
549,persona,0.52696293592453,134,706,287,741,394,False,,,,,,
549,coche,0.5683056116104126,338,1344,321,1380,352,False,,,,,,
549,coche,0.4437362253665924,349,1304,320,1340,350,False,,,,,,
549,coche,0.3499593436717987,350,1264,317,1300,349,False,,,,,,
549,persona,0.20321457087993622,310,678,286,739,399,False,,,,,,
550,coche,0.4515503942966461,163,1457,324,1513,381,False,,,,,,
550,coche,0.5159352421760559,283,1383,324,1438,361,False,,,,,,
550,coche,0.43357205390930176,269,1431,325,1515,381,False,,,,,,
550,coche,0.46440479159355164,288,1385,323,1448,369,False,,,,,,
550,coche,0.33948710560798645,263,1428,324,1473,377,False,,,,,,
550,coche,0.5274078249931335,284,1363,322,1396,357,False,,,,,,
550,coche,0.6858298778533936,309,1138,313,1192,345,False,,,,,,
550,persona,0.6214685440063477,124,669,284,710,397,False,,,,,,
550,persona,0.5702076554298401,134,706,286,743,399,False,,,,,,
550,coche,0.5810356736183167,338,1345,321,1381,352,False,,,,,,
550,coche,0.4292204976081848,349,1303,320,1340,350,False,,,,,,
550,coche,0.3288307785987854,350,1262,317,1299,350,False,,,,,,
550,persona,0.18309135735034943,310,682,285,742,400,False,,,,,,
551,coche,0.44741523265838623,163,1457,324,1513,381,False,,,,,,
551,coche,0.5107262134552002,283,1383,324,1437,361,False,,,,,,
551,coche,0.43225088715553284,269,1431,325,1515,382,False,,,,,,
551,coche,0.45939773321151733,288,1385,323,1448,369,False,,,,,,
551,coche,0.33988067507743835,263,1428,324,1473,377,False,,,,,,
551,coche,0.5275794267654419,284,1363,322,1396,357,False,,,,,,
551,coche,0.6603411436080933,309,1139,313,1193,345,False,,,,,,
551,persona,0.5765014290809631,124,670,285,711,396,False,,,,,,
551,persona,0.5296232104301453,134,707,287,744,401,False,,,,,,
551,coche,0.5692480206489563,338,1345,321,1382,353,False,,,,,,
551,coche,0.4389888048171997,349,1302,320,1340,350,False,,,,,,
551,coche,0.3185625970363617,350,1260,317,1298,350,False,,,,,,
551,persona,0.10764772444963455,310,682,286,740,401,False,,,,,,
552,coche,0.4531387686729431,163,1457,324,1513,381,False,,,,,,
552,coche,0.5051725506782532,283,1383,324,1437,362,False,,,,,,
552,coche,0.43123236298561096,269,1431,325,1515,381,False,,,,,,
552,coche,0.4602244198322296,288,1385,323,1449,370,False,,,,,,
552,coche,0.3352530896663666,263,1428,324,1473,377,False,,,,,,
552,coche,0.5348848700523376,284,1363,322,1396,357,False,,,,,,
552,coche,0.6725079417228699,309,1140,312,1193,345,False,,,,,,
552,persona,0.6162404417991638,124,671,285,712,397,False,,,,,,
552,persona,0.5608821511268616,134,708,286,746,403,False,,,,,,
552,coche,0.5750628113746643,338,1345,321,1382,353,False,,,,,,
552,coche,0.4607864320278168,349,1299,321,1339,351,False,,,,,,
552,coche,0.29616138339042664,350,1259,317,1296,349,False,,,,,,
553,coche,0.4487721025943756,163,1456,324,1513,382,False,,,,,,
553,coche,0.4893192946910858,283,1383,325,1436,361,False,,,,,,
553,coche,0.4459362328052521,269,1431,325,1514,382,False,,,,,,
553,coche,0.4404873847961426,288,1385,324,1448,370,False,,,,,,
553,coche,0.3566925823688507,263,1427,324,1473,378,False,,,,,,
553,coche,0.5401254296302795,284,1363,323,1396,357,False,,,,,,
553,coche,0.6265701055526733,309,1140,312,1193,345,False,,,,,,
553,persona,0.63722163438797,124,672,284,714,397,False,,,,,,
553,persona,0.6296062469482422,134,709,285,748,404,False,,,,,,
553,coche,0.5783284306526184,338,1345,321,1382,353,False,,,,,,
553,coche,0.48013827204704285,349,1301,320,1341,350,False,,,,,,
553,coche,0.38831827044487,350,1259,318,1296,349,False,,,,,,
553,persona,0.38959866762161255,354,870,284,898,367,False,,,,,,
554,coche,0.45767921209335327,163,1456,324,1513,382,False,,,,,,
554,coche,0.4956866204738617,283,1383,325,1436,361,False,,,,,,
554,coche,0.44785481691360474,269,1431,325,1515,382,False,,,,,,
554,coche,0.4472362995147705,288,1385,324,1448,370,False,,,,,,
554,coche,0.34710493683815,263,1427,324,1473,378,False,,,,,,
554,coche,0.5380344986915588,284,1362,323,1396,357,False,,,,,,
554,coche,0.6333221197128296,309,1140,313,1192,345,False,,,,,,
554,persona,0.689052402973175,124,673,283,715,397,False,,,,,,
554,persona,0.5924307107925415,134,710,286,749,403,False,,,,,,
554,coche,0.5988917350769043,338,1345,321,1383,353,False,,,,,,
554,coche,0.483965665102005,349,1301,319,1342,350,False,,,,,,
554,coche,0.3366495668888092,350,1258,317,1295,349,False,,,,,,
554,persona,0.32063543796539307,354,871,285,898,368,False,,,,,,
555,coche,0.452902615070343,163,1455,324,1513,382,False,,,,,,
555,coche,0.49892115592956543,283,1384,324,1437,361,False,,,,,,
555,coche,0.4511229693889618,269,1430,325,1514,382,False,,,,,,
555,coche,0.4547102749347687,288,1385,324,1449,370,False,,,,,,
555,coche,0.34848836064338684,263,1426,324,1472,378,False,,,,,,
555,coche,0.5375183820724487,284,1362,323,1395,357,False,,,,,,
555,coche,0.6236766576766968,309,1140,313,1191,345,False,,,,,,
555,persona,0.6529484391212463,124,673,284,715,397,False,,,,,,
555,persona,0.5505756735801697,134,712,287,751,404,False,,,,,,
555,coche,0.5982128977775574,338,1345,321,1383,353,False,,,,,,
555,coche,0.4758424758911133,349,1302,319,1342,349,False,,,,,,
555,coche,0.32097530364990234,350,1258,318,1295,349,False,,,,,,
555,persona,0.26202279329299927,354,872,286,899,368,False,,,,,,
556,coche,0.45124173164367676,163,1455,324,1513,382,False,,,,,,
556,coche,0.5043569803237915,283,1384,324,1438,362,False,,,,,,
556,coche,0.45086580514907837,269,1430,325,1514,382,False,,,,,,
556,coche,0.4689575731754303,288,1386,323,1449,370,False,,,,,,
556,coche,0.33738067746162415,263,1426,324,1472,378,False,,,,,,
556,coche,0.5419986248016357,284,1361,323,1395,357,False,,,,,,
556,coche,0.6103842854499817,309,1140,313,1191,345,False,,,,,,
556,persona,0.7269436120986938,124,675,283,717,398,False,,,,,,
556,persona,0.5828706622123718,134,714,286,753,404,False,,,,,,
556,coche,0.6028027534484863,338,1345,321,1383,353,False,,,,,,
556,coche,0.47764480113983154,349,1302,319,1342,349,False,,,,,,
556,coche,0.31234440207481384,350,1257,318,1294,349,False,,,,,,
556,persona,0.16709434986114502,354,873,287,900,367,False,,,,,,
557,coche,0.4487713873386383,163,1455,324,1513,382,False,,,,,,
557,coche,0.5026936531066895,283,1384,324,1438,362,False,,,,,,
557,coche,0.44124993681907654,269,1431,325,1515,382,False,,,,,,
557,coche,0.46640172600746155,288,1386,323,1449,370,False,,,,,,
557,coche,0.3309117257595062,263,1426,324,1472,378,False,,,,,,
557,coche,0.5468298196792603,284,1361,323,1395,357,False,,,,,,
557,coche,0.6033116579055786,309,1141,313,1191,345,False,,,,,,
557,persona,0.7522591352462769,124,676,283,720,399,False,,,,,,
557,persona,0.6170839071273804,134,716,287,755,405,False,,,,,,
557,coche,0.5991134643554688,338,1345,321,1383,353,False,,,,,,
557,coche,0.498172789812088,349,1302,319,1343,349,False,,,,,,
557,coche,0.28413817286491394,350,1256,318,1294,350,False,,,,,,
558,coche,0.4503456950187683,163,1456,324,1513,382,False,,,,,,
558,coche,0.5087125897407532,283,1384,324,1438,362,False,,,,,,
558,coche,0.43969330191612244,269,1431,325,1515,382,False,,,,,,
558,coche,0.46868517994880676,288,1386,323,1449,370,False,,,,,,
558,coche,0.3302418887615204,263,1426,324,1472,378,False,,,,,,
558,coche,0.5494959354400635,284,1361,323,1396,357,False,,,,,,
558,coche,0.5880953669548035,309,1140,312,1190,344,False,,,,,,
558,persona,0.8004612922668457,124,679,282,722,401,False,,,,,,
558,persona,0.717237651348114,134,717,285,757,405,False,,,,,,
558,coche,0.6047548055648804,338,1345,321,1383,352,False,,,,,,
558,coche,0.4935218393802643,349,1302,319,1343,349,False,,,,,,
558,coche,0.2960379719734192,350,1257,318,1294,350,False,,,,,,
559,coche,0.44968098402023315,163,1456,324,1513,382,False,,,,,,
559,coche,0.5037602782249451,283,1384,324,1438,361,False,,,,,,
559,coche,0.436714231967926,269,1431,325,1515,382,False,,,,,,
559,coche,0.4695958197116852,288,1386,323,1449,370,False,,,,,,
559,coche,0.32580727338790894,263,1425,324,1472,378,False,,,,,,
559,coche,0.5635569095611572,284,1361,322,1396,357,False,,,,,,
559,coche,0.5915393829345703,309,1141,313,1191,344,False,,,,,,
559,persona,0.7885472178459167,124,680,282,724,401,False,,,,,,
559,persona,0.6844642758369446,134,717,283,758,405,False,,,,,,
559,coche,0.6004242897033691,338,1345,321,1384,352,False,,,,,,
559,coche,0.4998438358306885,349,1302,319,1343,348,False,,,,,,
559,coche,0.2595130503177643,350,1257,318,1295,349,False,,,,,,
560,coche,0.4479637145996094,163,1455,324,1513,382,False,,,,,,
560,coche,0.4998478889465332,283,1383,324,1437,361,False,,,,,,
560,coche,0.44150158762931824,269,1431,325,1515,382,False,,,,,,
560,coche,0.45547816157341003,288,1385,323,1448,370,False,,,,,,
560,coche,0.3344346880912781,263,1426,324,1472,378,False,,,,,,
560,coche,0.5475283265113831,284,1362,322,1396,357,False,,,,,,
560,coche,0.5750896334648132,309,1142,313,1191,345,False,,,,,,
560,persona,0.7922651767730713,124,682,281,725,400,False,,,,,,
560,persona,0.7295706868171692,134,718,282,759,405,False,,,,,,
560,coche,0.6006075143814087,338,1344,321,1384,352,False,,,,,,
560,coche,0.49354735016822815,349,1303,319,1343,348,False,,,,,,
560,coche,0.24884530901908875,350,1259,318,1295,349,False,,,,,,
561,coche,0.44267958402633667,163,1455,324,1513,382,False,,,,,,
561,coche,0.49739840626716614,283,1383,324,1436,361,False,,,,,,
561,coche,0.44731131196022034,269,1430,325,1515,382,False,,,,,,
561,coche,0.44267648458480835,288,1385,323,1447,369,False,,,,,,
561,coche,0.3360390365123749,263,1426,324,1473,378,False,,,,,,
561,coche,0.544439971446991,284,1362,323,1397,357,False,,,,,,
561,coche,0.5820319652557373,309,1143,314,1191,345,False,,,,,,
561,persona,0.7618037462234497,124,683,280,726,399,False,,,,,,
561,persona,0.7142845988273621,134,718,282,759,403,False,,,,,,
561,coche,0.5853270888328552,338,1344,321,1384,352,False,,,,,,
561,coche,0.5003173351287842,349,1303,319,1343,348,False,,,,,,
561,coche,0.20427492260932922,350,1262,318,1298,349,False,,,,,,
562,coche,0.43953028321266174,163,1455,324,1513,382,False,,,,,,
562,coche,0.49273568391799927,283,1383,324,1436,361,False,,,,,,
562,coche,0.44024786353111267,269,1430,325,1515,382,False,,,,,,
562,coche,0.4441585838794708,288,1386,324,1447,369,False,,,,,,
562,coche,0.334087073802948,263,1426,324,1472,378,False,,,,,,
562,coche,0.5423233509063721,284,1362,323,1397,357,False,,,,,,
562,coche,0.5913183689117432,309,1143,314,1191,345,False,,,,,,
562,persona,0.759236752986908,124,685,280,727,399,False,,,,,,
562,persona,0.7240159511566162,134,718,280,760,405,False,,,,,,
562,coche,0.5898356437683105,338,1344,321,1384,352,False,,,,,,
562,coche,0.4909237325191498,349,1303,319,1343,348,False,,,,,,
562,coche,0.22699961066246033,350,1263,318,1299,348,False,,,,,,
563,coche,0.43479055166244507,163,1454,324,1512,382,False,,,,,,
563,coche,0.49227988719940186,283,1383,325,1436,361,False,,,,,,
563,coche,0.4459574222564697,269,1430,325,1515,382,False,,,,,,
563,coche,0.4425485134124756,288,1386,324,1447,369,False,,,,,,
563,coche,0.3443189859390259,263,1426,324,1472,378,False,,,,,,
563,coche,0.540924608707428,284,1362,323,1397,357,False,,,,,,
563,coche,0.5712876319885254,309,1144,314,1192,345,False,,,,,,
563,persona,0.7825716137886047,124,687,281,729,398,False,,,,,,
563,persona,0.36045750975608826,134,721,278,762,404,False,,,,,,
563,coche,0.579281210899353,338,1344,321,1384,352,False,,,,,,
563,coche,0.489347368478775,349,1303,319,1344,348,False,,,,,,
563,coche,0.19343096017837524,350,1265,318,1300,349,False,,,,,,
564,coche,0.4319360852241516,163,1454,324,1513,382,False,,,,,,
564,coche,0.4954792261123657,283,1383,325,1436,361,False,,,,,,
564,coche,0.4424353539943695,269,1430,325,1515,382,False,,,,,,
564,coche,0.44149309396743774,288,1385,324,1447,369,False,,,,,,
564,coche,0.34203243255615234,263,1426,324,1472,378,False,,,,,,
564,coche,0.5335875749588013,284,1363,323,1398,357,False,,,,,,
564,coche,0.5884693264961243,309,1145,314,1192,345,False,,,,,,
564,persona,0.7575981020927429,124,688,282,730,397,False,,,,,,
564,persona,0.4193546175956726,134,723,279,763,404,False,,,,,,
564,coche,0.5742266774177551,338,1344,321,1384,352,False,,,,,,
564,coche,0.4790886342525482,349,1303,319,1343,348,False,,,,,,
564,coche,0.19507409632205963,350,1264,318,1299,349,False,,,,,,
565,coche,0.42296379804611206,163,1455,324,1513,382,False,,,,,,
565,coche,0.49881768226623535,283,1383,324,1436,361,False,,,,,,
565,coche,0.44521740078926086,269,1430,325,1514,382,False,,,,,,
565,coche,0.44137412309646606,288,1386,324,1447,369,False,,,,,,
565,coche,0.3591861128807068,263,1426,324,1472,378,False,,,,,,
565,coche,0.5400121808052063,284,1363,322,1398,357,False,,,,,,
565,coche,0.6301238536834717,309,1144,314,1191,346,False,,,,,,
565,persona,0.7506304383277893,124,689,282,731,396,False,,,,,,
565,persona,0.4413447678089142,134,724,279,764,402,False,,,,,,
565,coche,0.5592291355133057,338,1344,321,1383,352,False,,,,,,
565,coche,0.480074018239975,349,1303,319,1344,348,False,,,,,,
565,coche,0.2161981463432312,350,1262,317,1298,349,False,,,,,,
566,coche,0.4207678437232971,163,1455,325,1513,382,False,,,,,,
566,coche,0.502079963684082,283,1383,325,1436,361,False,,,,,,
566,coche,0.4356248378753662,269,1430,326,1514,382,False,,,,,,
566,coche,0.4434622526168823,288,1386,324,1447,369,False,,,,,,
566,coche,0.3668464124202728,263,1426,324,1472,378,False,,,,,,
566,coche,0.5409077405929565,284,1363,323,1398,357,False,,,,,,
566,coche,0.6499727368354797,309,1144,314,1191,346,False,,,,,,
566,persona,0.7664929032325745,124,690,282,731,395,False,,,,,,
566,persona,0.46417033672332764,134,727,279,763,393,False,,,,,,
566,coche,0.5578978061676025,338,1343,321,1383,352,False,,,,,,
566,coche,0.4774649143218994,349,1304,319,1344,348,False,,,,,,
566,coche,0.24893246591091156,350,1259,316,1298,350,False,,,,,,
567,coche,0.4104444682598114,163,1455,325,1512,382,False,,,,,,
567,coche,0.5044857263565063,283,1383,325,1435,361,False,,,,,,
567,coche,0.44164830446243286,269,1430,326,1514,382,False,,,,,,
567,coche,0.4480302333831787,288,1386,324,1447,369,False,,,,,,
567,coche,0.36753562092781067,263,1426,324,1472,378,False,,,,,,
567,coche,0.5479592084884644,284,1363,322,1398,357,False,,,,,,
567,coche,0.6760741472244263,309,1144,314,1191,346,False,,,,,,
567,persona,0.7548973560333252,124,690,282,732,395,False,,,,,,
